,날짜,댓글,조회수,좋아요,싫어요
417,2022-06-29,프로그램단수매도,189,1,0
418,2022-06-29,계속 현금화하라고 사회운동을 펼치는 이유,257,1,2
419,2022-06-29,맥쿼리랑 모간이랑 원수 졌니?ㅋㅋㅋ,231,1,1
420,2022-06-29,테슬라 5조 수주설에도 내리는 것은,388,0,1
421,2022-06-29,바닥이,215,1,0
422,2022-06-29,대피혀 ~,237,1,0
423,2022-06-29,미선물 양봉전환!,177,0,1
424,2022-06-29,힘내라 오조오리,189,2,0
425,2022-06-29,오늘 오리전기 하락 이유,240,1,0
426,2022-06-29,테슬라 5조 터트려라!,272,0,4
427,2022-06-29,팬데믹전에 코스피지수 저점1400,165,0,0
428,2022-06-29,모간형 이러지마. 낯설게 왜 이래?ㅋㅋ,198,1,1
429,2022-06-29,갑자기 프로그램 열일한ㄷ,146,0,0
430,2022-06-29,왜 자기주식도 아니 주식을. 빌려서 주식...,179,1,0
431,2022-06-29,소형주보다 못한 삼성전기,226,5,0
432,2022-06-29,개급락 가자~,160,2,0
433,2022-06-29,프로그램매수↑,295,0,1
434,2022-06-29,삼성전자 2%나락,222,3,0
435,2022-06-29,2030청년 투자실패로 파산,278,1,0
436,2022-06-29,석렬 매수포  오늘도 지랄허네,154,0,3
437,2022-06-29,설마 여기가?,192,4,0
438,2022-06-29,이노텍 개부럽,269,1,0
439,2022-06-29,테슬라 수주공시 한달후면......,426,1,1
440,2022-06-29,이노텍은 존나잘가는데,222,3,0
441,2022-06-29,헬쥐전자 애플카 테마로 18만원에서 지금...,213,0,0
442,2022-06-29,삼성전자 3일오른거  50%반납,189,1,0
443,2022-06-29,맥쿼리: 모간형님 우리 이러기유?,176,1,1
444,2022-06-29,[속보] 오리떼 행불,272,2,0
445,2022-06-29,한주,145,0,0
446,2022-06-29,윤짜장 앤 s쌀집아재,183,2,0
